id,pos,name
224687901,"(-4.1243824,51.0947074)",Braunton Inn
224708425,"(-4.1608891,51.1097867)",The Aggi
224733834,"(-4.2048841,51.1716855)",The Jube
224734191,"(-4.2072702,51.1725411)",The Red Barn
224862448,"(-0.3049735,52.007452)",Bird in Hand
224979968,"(-1.3050407,50.9856028)",The Queens Head
225860076,"(-2.8361809,53.1802793)",The Cheshire Cat
226369585,"(-3.6091587,50.7252144)",Travellers Rest
227599098,"(-2.1194294,53.3536474)",Bulls Head
229403526,"(-0.3585764,53.762172)",The Nagshead
229403615,"(-0.3818934,53.7697426)",Goodfellowship
229403866,"(-3.1542287,52.2399163)",Radnor Arms
229520293,"(-3.9892148,51.5717544)",Salt @ the George
230259697,"(-1.9593235,53.6899342)",The Alma Inn
230322636,"(1.1345412,51.089747)",The Firs
232040102,"(-6.2646106,53.3436739)",The George
232040604,"(-6.2647928,53.3422521)",The Dragon
232042456,"(-6.2582185,53.3470626)",JW Sweetman
232274824,"(-2.6216899,54.5956987)",The Crown Inn
232336964,"(-0.212801,51.465195)",The Boat House
232336975,"(-0.1366061,51.5132762)",The John Snow
232344761,"(-0.3567076,53.7603061)",The Queens
232344850,"(-0.352183,53.7613705)",The St Johns Hotel
232345098,"(-0.3529875,53.7643814)",The Grafton
232345310,"(-0.356534,53.7684234)",Gardeners Arms
232345315,"(-0.3541715,53.7686271)",Haworth Arms
232345367,"(-0.3771059,53.743487)",The New Griffin
232926213,"(-1.7099252,51.5840913)",The Carpenters Arms
233186722,"(-1.9566313,53.44354)",The Globe
233186734,"(-1.9535388,53.4436487)",Corner Cupboard
233186743,"(-1.9527555,53.4433787)",The Oakwood
233197652,"(-1.9490835,53.4435704)",Norfolk Arms
233197667,"(-1.9485629,53.4445981)",The Star Inn
233217007,"(-1.950538,53.4329426)",Drovers Arms
235703970,"(-1.9979696,52.4765922)",The George
235839671,"(-2.0022217,53.7055187)",The Hinchliffe
235839674,"(-1.9919262,53.7107979)",The Robin Hood Inn
236019581,"(-1.9445585,53.6901165)",The Millbank
236019804,"(-1.9127316,53.7089619)",The Works
236019850,"(-1.9357017,53.6948208)",The Triangle
236132757,"(1.1618122,51.0906798)",The Master Brewer
236152750,"(-2.0863436,53.3470954)",Boars Head
237276652,"(1.170975,51.0832075)",Park Inn Hotel
237595914,"(0.200109,52.0627498)",Crown & Thistle
237595930,"(0.2043274,52.0642673)",The Plough
237727884,"(-2.740253,54.6489312)",The Crown
237727890,"(-2.7399223,54.648995)",The Beehive Inn
237728405,"(-2.6862216,54.5986751)",The Strickland Arms
237941638,"(-0.7843457,51.6328974)",The Hour Glass
237993891,"(-1.9510086,53.6758886)",The Beehive Inn
238644046,"(1.180433,51.0796533)",East Kent Arms
239058582,"(1.1768069,51.0856394)",Castle Inn
240039702,"(-0.3765767,53.9892385)",The Trout Inn
240039706,"(-0.3305562,53.9623478)",The Star Inn
240039710,"(-0.3225647,53.9633685)",The Blue Post
240043281,"(-2.9315146,53.3962912)",The Waldeck
240051599,"(-1.9788857,52.5092493)",The Vine
240066097,"(-2.9339055,53.3929348)",The Willow Bank
240082569,"(-2.9230607,53.389711)",Sefton Park Conservative Club
240105894,"(-2.9348359,53.38839)",Sefton Cricket Club
240115990,"(-2.9188467,53.389269)",Fogherty's
240497787,"(-1.6626975,52.6014406)",Sandy Back
240593473,"(-1.4261502,51.5863752)",The Royal Oak
240612983,"(-0.3726731,51.4572636)",The Warren
240624074,"(-0.3807692,51.5942598)",Queen's Head
240642090,"(-0.267314,51.3920656)",Woodies
240719894,"(-2.4375271,51.2904323)",The Fromeway Inn
240726677,"(-2.4295759,51.2883856)",The Fir Tree
240762663,"(-1.3164595,51.4066701)",Toby Pub & Carvery
240908052,"(-1.4615647,53.4028019)",Sportsman
240990526,"(-3.8988287,51.6939736)",Hebron Inn
241301227,"(-3.1126199,53.1661269)",The Griffin
241473415,"(-0.3064476,51.4093122)",The Druids Head
241504070,"(1.1854413,51.0797529)",The Harbour
241587831,"(-0.3736256,53.7552822)",The Avenue
241588012,"(-0.3826915,53.762056)",The National
241588057,"(-0.3983659,53.7559362)",The Priory Inn
241772773,"(-0.7736356,51.6447765)",The Downley Donkey
241773659,"(-2.667874,53.2413672)",The Delamere Forest Inn
241788764,"(-1.2894174,50.7582851)",Ship & Castle
241788767,"(-1.1463363,50.7196199)",High Park Tavern
241858478,"(0.0314783,51.4877587)",The Antigallican
241874941,"(-2.4451516,52.0880742)",The Bell
241915640,"(-0.4880906,51.7889654)",Crown & Sceptre
242159802,"(-1.9611627,53.6438683)",Turnpike Inn 
242159804,"(-1.9493136,53.6605265)",The Malthouse
242161368,"(-2.1753698,53.5717969)",Ship Inn
242390833,"(1.171672,51.078388)",Bank Bar
242569331,"(-0.2551399,51.3984409)",The Fountain
242588043,"(0.3915893,52.2455589)",The Palomino
242783050,"(-2.5994485,51.4585927)",Robin Hood
242812930,"(-2.618849,51.5099149)",Old Crow
242892321,"(-2.6452943,51.2092162)",The Crown
242892705,"(-2.6483268,51.2055083)",Full Moon
242892736,"(-2.6481775,51.2072778)",Rose and Crown
242925119,"(-0.3433095,51.5042273)",The Fox
242925249,"(-0.3275768,51.5067115)",The Grosvenor
242936304,"(-0.3203623,51.5061178)",The Forrester
242938605,"(-0.3395733,51.5070401)",The Inn on the Green
242944219,"(-1.9049989,52.5262158)",The Tennis Court
243023650,"(-0.3602356,53.7513725)",Botanic Hotel
243023692,"(-0.3532969,53.7534956)",The Duke of Wellington
243023904,"(-0.3489165,53.757846)",The Park
243023959,"(-0.3494273,53.7584163)",Rose Hotel
243023992,"(-0.3490041,53.7585481)",The Bull Inn
243024054,"(-0.3759834,53.7505361)",The George
243076629,"(-2.5072671,51.4868531)",Beaufort Hunt
243077226,"(-2.5518377,51.4729867)",Queens Head
243078679,"(-0.4582292,52.0106109)",The White Hart
243082185,"(-2.0491051,53.6574948)",The White House
243082188,"(-2.1086345,53.6142687)",The Gallows
243082240,"(-2.1023617,53.6307533)",The Beach
243097375,"(-2.2758108,53.3149269)",Plough and Flail
243097488,"(-2.3171832,53.3128816)",Bulls Head
243097489,"(-2.3174627,53.3126691)",The Roebuck
243246676,"(-0.655799,53.9838603)",Wolds Inn
243246709,"(-0.5764659,53.957035)",The Star
243246833,"(-0.5596708,53.9335477)",Robin Hood
243318287,"(-0.5164541,51.8331144)",Bell
243332480,"(-1.2433125,51.6107362)",Prince Of Wales
243351132,"(-1.2399482,51.6064299)",Broadways
243355195,"(-1.2342186,51.6054385)",The Sprat
243355219,"(-1.2568051,51.6002224)",The Oak
243355223,"(-1.2404974,51.5911709)",Fleur De Lys
243487012,"(-1.9808288,53.4455418)",Old Tup
243487091,"(-1.9847929,53.4480717)",Melandra Castle
243487150,"(-1.9909139,53.4456696)",The Centurion
243493351,"(-0.0296772,52.39408)",Lakeside Lodge
243509077,"(-0.0692302,51.5294963)",The Royal Oak
243510109,"(-0.0721055,51.5309647)",The British Lion
243511780,"(-0.0713004,51.5297888)",The Ravenscroft
243512067,"(-0.4272642,51.4622429)",The Duke of Wellington
243518660,"(-1.3308263,52.036606)",The Plough
243530732,"(-1.572477,54.7758468)",The Swan & Three Cygnets
243540819,"(-1.1091149,51.3328934)",The Plough
243584178,"(-0.0538936,51.4393438)",The Hob
243604707,"(-1.1234602,51.3579856)",The Pelican
243607600,"(-1.5688919,54.7750473)",The Dun Cow
243621596,"(-2.4960239,53.2751165)",Salt Barge PH
243622472,"(-2.4790621,53.278361)",The Black Greyhound
243631089,"(0.089287,52.2921132)",Black Horse
243634521,"(0.0263078,51.4760772)",British Oak
243636741,"(-1.9783122,53.4567268)",The Chieftain
243700480,"(-1.1343543,50.7970763)",Queens Hotel
243704289,"(-0.0114395,51.4784399)",The Auctioneer
243707560,"(-0.0080777,51.4796338)",Spread Eagle
243707561,"(-0.00779,51.4794445)",Rose and Crown
243708011,"(-2.4324446,53.6012988)",The Pineapple
243712168,"(-0.0095746,51.480109)",The Mitre
243712475,"(-0.0098418,51.4762278)",The Prince Of Greenwich
243712476,"(-0.0095976,51.4765118)",The Greenwich Union
243712477,"(-0.0095704,51.476593)",Richard I
243713974,"(-1.6474828,52.6400066)",Pretty Pigs
243728907,"(-1.4796506,51.5839133)",The Hatchet
243735507,"(-2.6867161,51.9387604)",Harewood End Inn
243751343,"(-0.8091855,53.9164557)",The Plough Inn
243751901,"(-2.6637383,53.7658532)",Hesketh's Arms
243757565,"(-1.9693441,53.4612794)",The Anchor
243757568,"(-1.9709373,53.4605937)",Spinners Arms
243758070,"(-1.9833271,53.4604785)",Pear Tree
243758072,"(-1.9658723,53.4616034)",The Palatine
243758074,"(-1.968419,53.4632042)",Masons Arms
243758076,"(-1.9713294,53.464731)",New Lamp
243762413,"(-0.7994689,53.8825357)",College Arms
243762414,"(-0.8545435,53.8877919)",Melbourne Arms
243764465,"(-1.9167221,53.7061812)",The Royal Oak
243771264,"(-0.0153227,51.4757496)",The Ashburnham Arms
243824238,"(-1.2563416,50.8547062)",Sir Joseph Paxton
243832552,"(0.0036803,51.4587033)",The Woodman
243833128,"(-1.17949,50.6275795)",Mad Cow
243844686,"(1.0614298,52.7184276)",Fox and Hounds
243856342,"(-0.3966571,53.8611053)",The Crown and Anchor
243856416,"(-0.3421184,53.871544)",The Nags Head
243856418,"(-0.4241576,53.8500661)",Lady Le Gros
243865511,"(-1.6976975,52.3551446)",The Orange Tree
243871552,"(-2.678884,53.5607004)",Crooke Hall Inn
243891264,"(-1.8968733,53.7229181)",The Horse and Jockey
243892921,"(-1.5389137,53.4363751)",The Cock Inn
243892928,"(-1.5402034,53.4360272)",Hare & Hounds
243892930,"(-1.5395271,53.43697)",White Hart
243893921,"(-1.914075,53.7197172)",The Maypole Inn
243898557,"(-0.1323714,51.4281121)",The Manor Arms
243908519,"(-2.7146607,52.061192)",Oxford Arms
243908520,"(-2.7170709,52.0643367)",Heart of Oak
243909511,"(-2.6254377,52.0328806)",The Moon
243986138,"(-0.4370768,51.8195903)",The Three Blackbirds
243986171,"(-0.4361155,51.8196593)",The Spotted Dog
244002290,"(-3.2625646,51.4695032)",The Culverhouse
244002337,"(-3.1809013,51.4800194)",The City Arms
244002338,"(-3.1759029,51.4781337)",Kings Cross
244003241,"(-0.2819693,51.3806005)",The Broadway Cafe
244007666,"(-1.3021515,52.7665146)",Ox Lea
244008813,"(-1.8672533,52.5067241)",King Edward VII
244008832,"(-1.8800365,52.5158494)",The Yew Tree
244018438,"(-2.6800095,52.0582759)",The Cock of Tupsley
244049913,"(-3.2095157,55.9264851)",Bennets
244051830,"(-0.5601759,51.3155445)",The Sovereigns
244056807,"(-0.0754091,51.5243257)",The Owl & the Pussycat
244065007,"(0.0303191,51.4454694)",The Dutch House
244065057,"(0.0430935,51.4373089)",The Porcupine
244067563,"(-1.9648291,53.4673145)",Victoria Inn
244130272,"(-0.3540896,51.8117645)",The Silver Cup
244132937,"(-3.9319779,51.6219246)",The Cape Horner
244207438,"(-2.4781737,51.289624)",The Stones Cross
244211917,"(0.0566278,51.5280963)",The White Horse
244219443,"(-1.5362764,53.433422)",Travellers Rest
244245446,"(-1.2423801,51.5991929)",The Crown
244318870,"(-4.4446542,55.8364016)",Lord Lounsdale
244429603,"(-0.4042938,50.8129813)",Toby Carvery
244442522,"(0.0081217,51.4675016)",ZeroDegrees
244495148,"(-2.7115217,53.1700743)",Bull's Head PH
244495150,"(-2.7323011,53.178047)",Headless Woman PH
244526098,"(-0.1392291,51.5141224)",O'Neills
244545014,"(-1.0475222,50.8264484)",The Compass Rose
244814960,"(-2.0161562,53.4622036)",The Roe Cross
245010372,"(-2.9218442,53.3996528)",The Edinburgh
245010479,"(-2.4612721,53.1137103)",The Merlin
245010595,"(-2.9203124,53.4030341)",Sandown Park Social Club
245014041,"(-2.2412053,53.469041)",The Cavendish
245017977,"(-1.9413161,53.6748242)",The Milestone
245024592,"(-1.9669625,53.4730005)",Bulls Head
245029230,"(-2.7065157,53.7573815)",The Old Vic
245029258,"(-2.7004831,53.7602219)",Market Tavern
245034990,"(-2.7551,52.7077)",Hole In The Wall
245036183,"(-1.9905674,53.4634217)",The Organ
245036184,"(-1.9942027,53.4620371)",New Inn
245039813,"(-1.9962182,53.4610104)",Gun Inn
245041215,"(-2.7553465,52.7100786)",The Salopian Bar
245041490,"(-2.7563533,52.7094381)",King's Head
245046096,"(-3.1637933,55.8571059)",The Original Rosslyn Inn
245046505,"(-3.1644542,55.8568506)",The Roslin Glen Hotel
245047416,"(-3.1927096,55.8460486)",The Victoria Inn
245051235,"(-2.7590001,52.7095)",The Armoury
245053504,"(-2.7505,52.7108)",The Vaults
245054563,"(-2.9216942,53.3991044)",The Sandown
245054839,"(-2.9183148,53.3987501)",The Prince Alfred
245054840,"(-2.9174432,53.3985972)",Wavertree Town Hall
245061853,"(-2.8965803,53.396773)",Childwall Fiveways
245064048,"(-2.9140598,53.4068219)",McGinty's Irish Bar
245064984,"(-2.9173557,53.4074461)",The Rose
245066237,"(-2.9140255,53.4097434)",The Glasshouse
245066866,"(-2.9170486,53.4100601)",The Paraffin Oil Shop
245070101,"(-2.9172698,53.3985384)",The Cock and The Bottle
245070102,"(-2.9164001,53.3983769)",The Lamb
245071127,"(-2.9189128,53.4017461)",Washies Public Bar
245097423,"(0.0049194,51.4587604)",The Swan
245379543,"(-0.4220774,53.7815957)",Fair Maid
245379633,"(-0.4231858,53.7770689)",Black Prince
245406678,"(-0.0969195,51.5330741)",The Narrow Boat
245427559,"(-2.4453073,53.0804949)",The Raven
245433525,"(-0.0796137,51.6783282)",Whitewebbs
245435428,"(-0.1507259,51.5754826)",The Bull
245435431,"(-0.149995,51.5748988)",The Wrestlers
245437382,"(-0.148878,51.570873)",Prince of Wales
245450290,"(-1.9955781,53.4611617)",The Royal Oak
245458494,"(-4.0290281,51.2019161)",Pack O' Cards
245474742,"(-1.6675466,54.0014371)",The Black Bull
245474751,"(-1.5954963,54.0087818)",Nelson Inn
245474757,"(-1.5058433,53.9880808)",The Woodlands
245554605,"(-1.9123754,52.4784298)",All Bar One
245554606,"(-1.9120275,52.4782683)",Pitcher & Piano
245563793,"(-1.9201475,52.4750581)",The Vine
245569505,"(-2.4363324,53.0894018)",The Corner Bar
245569506,"(-2.4417988,53.1119734)",The Horse Shoe
245571903,"(-0.4079029,53.7794282)",The Railway
245577083,"(-3.2670407,51.4749862)",The Wanderers
245780197,"(-3.1813707,51.4768041)",Jongleurs Comedy Club
245780923,"(-3.1845849,51.4808084)",Callaghans
245781417,"(-3.17802,51.4778693)",O'Neills
245791636,"(-1.9104859,53.7088747)",Bar Francisca (wine bar)
245808217,"(-1.7765431,53.3429574)",The Castle
245808218,"(-1.7764332,53.3425019)",The George
245808219,"(-1.7763551,53.3432419)",The Bull's Head
245934180,"(-0.4004119,51.7958972)",The Cricketers
245949093,"(-0.3830654,51.8320607)",The Green
245974692,"(-1.9138188,53.7123592)",The Waiters Arms
245976466,"(-1.9129208,53.7070943)",The Long Chimmney Free House
245976467,"(-1.9178155,53.7142427)",The White Horse
245978877,"(-0.2195744,51.6525448)",The Arkley
245980182,"(-1.9410382,53.7254803)",Kershaw House
245980370,"(-1.9447398,53.7222365)",The Brandy Wine
246109708,"(-0.3951529,51.7986797)",The Bull Inn
246109816,"(-0.3949239,51.7984041)",The George
246111569,"(-0.1382297,51.4612829)",The Alexandra
246112013,"(-0.137658,51.4618516)",Belle Vue
246115186,"(-0.139672,51.4547759)",The Abbeville
246121686,"(-3.8920671,51.6504495)",The Halfway
246143731,"(-0.3878862,51.8332341)",The Fox
246198443,"(-2.6502524,51.2090399)",The Globe
246198511,"(-2.6539689,51.2073192)",Cheddar Valley Inn
246198558,"(-2.6515399,51.2044476)",Sherston Inn
246207865,"(-2.648711,51.2079712)",The City Arms
246208911,"(-2.6472294,51.2087724)",The King's Head
246287527,"(-2.0282721,53.4444183)",Chapman Arms
246289905,"(-2.0122724,53.441053)",Harewood Arms
246292738,"(-2.0084744,53.4401069)",Cheshire Cheese
246293106,"(-2.0164932,53.4490846)",The Wagon
246293107,"(-2.0113156,53.4558115)",The White Hart
246293108,"(-2.011574,53.4575125)",The Junction
246293109,"(-2.0124659,53.4556416)",Pack Horse Inn
246398090,"(-3.4810402,55.892493)",Black Bull
246510245,"(-2.4762602,53.2544944)",Old Broken Cross PH
246511597,"(-0.3959778,51.7997198)",The Bell & Shears
246518014,"(-0.127064,51.5065623)",Silver Cross
246518019,"(-0.1269716,51.5063753)",The Old Shades
246518042,"(-0.1269618,51.5067276)",Walkers of Whitehall
246518191,"(-0.1320333,51.5098111)",Pub Comedy
246519847,"(-0.1266954,51.508504)",Halfway II Heaven
246522172,"(-0.1298531,51.5004164)",Westminster Arms
246523481,"(-1.7347296,50.8839813)",The Red Shoot Inn
246524594,"(0.4026008,52.2427202)",The Yard
246524721,"(0.3960681,52.2516654)",The Cherry Tree
246524734,"(0.3740307,52.2661599)",White Horse
246524813,"(0.369834,52.2655639)",White Swan
246524831,"(0.3703478,52.2639489)",The Wheatsheaf
246525349,"(-1.0857333,53.960376)",The Graduate
246525350,"(-1.0854806,53.9606013)",Judges Lodging
246525501,"(-1.0851246,53.9599545)",Lendal Cellars
246550810,"(-1.9275956,53.4445633)",Royal Oak
246557905,"(-2.3581121,53.5442046)",The Horseshoe
246629521,"(-0.4571771,54.0882565)",The Ship
246643331,"(-2.4194021,53.1028467)",Sydney Arms
246647854,"(-0.4206913,53.7814741)",The Blue Bell
246647886,"(-0.4141546,53.7815039)",Duke of Cumberland
246660554,"(-1.9381729,52.5412605)",Red Admiral
246674191,"(-1.096774,51.2585284)",the King of Wessex
246691145,"(-9.2895206,53.0312883)",The Irish Arms
246692781,"(-1.4301861,53.374927)",Merry Monk
246713837,"(-1.4675243,53.380813)",Crucible Corner
246801479,"(-1.5820091,53.7836751)",Dragon Hotel
246804471,"(-0.7547337,51.220539)",Jolly Farmer
246805890,"(-0.6678855,51.2221045)",The Good Intent
246819531,"(-0.430555,50.8299348)",The Farmhouse
246821491,"(-2.461759,53.2893238)",The Red Lion
246831620,"(-2.6468088,51.248514)",Hunters Lodge Inn
246832690,"(-2.6778423,51.253967)",Queen Victoria
246844906,"(-1.529028,51.5888161)",The Blowing Stone
246846585,"(-2.4668873,53.2705727)",The Slow and Easy
246850578,"(-1.9925926,52.5104893)",The Flower Pot
246851104,"(-1.99774,52.4974877)",The Bell Inn
246862618,"(-0.0260541,51.7224534)",Bulls Head
246893236,"(-1.0822077,50.7885664)",The Fat Fox
247019655,"(-0.0505227,51.7121198)",The Plough
247024854,"(-0.0318404,51.7130609)",Old Anchor
247040978,"(-1.6785363,51.6898924)",Trout Inn
247050842,"(-0.6091842,51.2730152)",The White Lyon
247051509,"(-1.5268457,52.278693)",The Green Man
247079891,"(-0.075099,51.7131791)",Prince of Wales
247086513,"(-1.3590861,52.5818265)",The Nags Head Inn
247094425,"(-1.2429041,51.3249629)",The George & Horn
247103335,"(-3.9336884,51.6228949)",The Ship
247105448,"(-1.4975067,53.3677444)",Porter Cottage
247105471,"(-1.498391,53.3674747)",Lescar Hotel
247105545,"(-1.482878,53.3703086)",The Vine
247111456,"(-1.187147,51.3619705)",The Pineapple
247117676,"(-0.2709765,51.4025696)",The Duke of Wellington
247118714,"(-8.0432401,52.9433396)",Graces
247118715,"(-8.0370581,52.9427069)",Bomber's The Railway Bar
247124243,"(-1.2293722,51.3758703)",The Travellers Friend
247126624,"(-1.3402396,51.3825072)",The Gun
247126626,"(-1.3397705,51.382532)",The Old Bell
247220763,"(-0.187096,51.4369509)",The Leather Bottle
247256822,"(-1.4764089,53.3688936)",The Cremorne
247256918,"(-1.4773929,53.3700749)",The Old Crown Inn
247257709,"(-1.4698183,53.3610445)",Ye Olde Shakespeare
247259088,"(-1.5412979,53.3136938)",Fleur de Lys
247269405,"(-2.2359252,53.4707091)",Sandbar
247275312,"(-2.6584392,53.349117)",Evenwood Farm
247289772,"(-1.0723344,53.952514)",The Victoria Hotel
247292620,"(-1.9491621,52.4585648)",The Varsity
247292888,"(-1.9477974,52.4593754)",Harborne Stores
247294264,"(-3.0286552,51.8188604)",The Bridge
247324060,"(-0.1866685,51.5103952)",The Black Lion
247324881,"(-0.1343009,51.5875746)",Victoria Stakes
247328377,"(-0.1276405,51.5827801)",The Princes Alexandra
247328467,"(-0.1262844,51.5817134)",The Maynard
247330927,"(-0.3844305,51.7347224)",The Holly Bush
247335434,"(-1.0824878,50.7814274)",Florence Arms
247340345,"(-0.4086049,50.8631471)",The Black Horse
247358538,"(-0.4558134,51.8665717)",The Chequers
247358596,"(-0.4331712,51.854661)",Rising Sun
247364732,"(-0.1510002,51.3188581)",The Smuggler's Tavern
247364733,"(-0.1641648,51.3160224)",The Midday Sun
247385203,"(-2.9311194,53.3763235)",Victoria
247386387,"(-2.9324999,53.3765535)",Aigburth Peoples Hall Social Club
247392334,"(1.403434,51.2277173)",Ship Inn
247394142,"(-2.0377289,53.4535904)",New Inn
247419101,"(-0.4576626,51.8651463)",The Cricketers
247434788,"(-1.542363,53.7957124)",The Hourglass
247456701,"(-2.0255319,53.4534353)",The Mottram Wood
